Time,Payload,Payload_Occurrences
15:56:21.054,0C 00 06,36
15:56:21.121,0C 00 07,35
15:56:21.168,0C 00 08,36
15:56:21.217,0C 00 09,36
15:56:21.261,0C 00 0A,37
15:56:21.341,0C 00 0B,36
15:56:21.411,0C 00 0C,37
15:56:21.462,0C 00 0D,32
15:56:41.001,09 00 00,34
15:56:41.241,0C 00 01,36
15:56:41.320,0C 00 02,36
15:56:41.368,0C 00 03,37
15:56:41.421,0C 00 04,35
15:56:41.480,0C 00 05,35
15:56:41.542,0C 00 06,36
15:56:41.621,0C 00 07,35
15:56:41.717,0C 00 08,36
15:56:41.783,0C 00 09,36
15:56:41.838,0C 00 0A,37
15:56:41.889,0C 00 0B,36
15:56:41.940,0C 00 0C,37
15:56:41.991,0C 00 0D,32
15:56:42.062,0C 00 0E,22
15:57:01.629,0C 00 01,36
15:57:01.676,0C 00 02,36
15:57:01.721,0C 00 03,37
15:57:01.767,0C 00 04,35
15:57:01.822,0C 00 05,35
15:57:01.863,0C 00 06,36
15:57:01.916,0C 00 07,35
15:57:01.963,0C 00 08,36
15:57:02.023,0C 00 09,36
15:57:02.073,0C 00 0A,37
15:57:02.123,0C 00 0B,36
15:57:02.169,0C 00 0C,37
15:57:02.215,0C 00 0D,32
15:57:05.259,09 00 00,34
15:58:02.633,0C 00 01,36
15:58:02.692,0C 00 02,36
15:58:02.744,0C 00 03,37
15:58:02.791,0C 00 04,35
15:58:02.841,0C 00 05,35
15:58:02.893,0C 00 06,36
15:58:02.943,0C 00 07,35
15:58:02.991,0C 00 08,36
15:58:03.044,0C 00 09,36
15:58:03.085,0C 00 0A,37
15:58:03.136,0C 00 0B,36
15:58:03.192,0C 00 0C,37
15:58:03.246,0C 00 0D,32
15:58:03.307,0C 00 0E,22
15:58:22.418,09 00 00,34
15:58:22.940,0C 00 01,36
15:58:22.984,0C 00 02,36
15:58:23.026,0C 00 03,37
15:58:23.070,0C 00 04,35
15:58:23.112,0C 00 05,35
15:58:23.156,0C 00 06,36
15:58:23.196,0C 00 07,35
15:58:23.241,0C 00 08,36
15:58:23.283,0C 00 09,36
15:58:23.335,0C 00 0A,37
15:58:23.392,0C 00 0B,36
15:58:23.435,0C 00 0C,37
15:58:23.482,0C 00 0D,32
15:58:43.298,0C 00 01,36
15:58:43.346,0C 00 02,36
15:58:43.392,0C 00 03,37
15:58:43.437,0C 00 04,35
15:58:43.486,0C 00 05,35
15:58:43.533,0C 00 06,36
15:58:43.584,0C 00 07,35
15:58:43.633,0C 00 08,36
15:58:43.674,0C 00 09,36
15:58:43.713,0C 00 0A,37
15:58:43.757,0C 00 0B,36
15:58:43.793,0C 00 0C,37
15:58:43.834,0C 00 0D,32
15:58:46.858,09 00 00,34
15:59:03.643,0C 00 01,36
15:59:03.713,0C 00 02,36
15:59:03.763,0C 00 03,37
15:59:03.814,0C 00 04,35
15:59:03.866,0C 00 05,35
15:59:03.915,0C 00 06,36
15:59:03.963,0C 00 07,35
15:59:03.999,0C 00 08,36
15:59:04.057,0C 00 09,36
15:59:04.119,0C 00 0A,37
15:59:04.163,0C 00 0B,36
15:59:04.214,0C 00 0C,37
15:59:04.259,0C 00 0D,32
15:59:06.920,09 00 00,34
15:59:23.956,0C 00 01,36
15:59:23.999,0C 00 02,36
15:59:24.066,0C 00 03,37
15:59:24.119,0C 00 04,35
15:59:24.168,0C 00 05,35
15:59:24.215,0C 00 06,36
15:59:24.288,0C 00 07,35
15:59:24.327,0C 00 08,36
15:59:24.370,0C 00 09,36
15:59:24.430,0C 00 0A,37
15:59:24.489,0C 00 0B,36
15:59:24.527,0C 00 0C,37
15:59:24.592,0C 00 0D,32
15:59:31.340,09 00 00,34
15:59:44.256,0C 00 01,36
15:59:44.319,0C 00 02,36
15:59:44.360,0C 00 03,37
15:59:44.400,0C 00 04,35
15:59:44.458,0C 00 05,35
15:59:44.513,0C 00 06,36
15:59:44.560,0C 00 07,35
15:59:44.617,0C 00 08,36
15:59:44.670,0C 00 09,36
15:59:44.726,0C 00 0A,37
15:59:44.775,0C 00 0B,36
15:59:44.817,0C 00 0C,37
15:59:44.861,0C 00 0D,32
15:59:55.521,09 00 00,34
16:00:04.629,0C 00 01,36
16:00:04.677,0C 00 02,36
16:00:04.729,0C 00 03,37
16:00:04.775,0C 00 04,35
16:00:04.815,0C 00 05,35
16:00:04.867,0C 00 06,36
16:00:04.915,0C 00 07,35
16:00:04.965,0C 00 08,36
16:00:05.019,0C 00 09,36
16:00:05.069,0C 00 0A,37
16:00:05.118,0C 00 0B,36
16:00:05.170,0C 00 0C,37
16:00:05.218,0C 00 0D,32
16:00:20.035,09 00 00,34
16:00:24.998,0C 00 01,36
16:00:25.047,0C 00 02,36
16:00:25.097,0C 00 03,37
16:00:25.150,0C 00 04,35
16:00:25.211,0C 00 05,35
16:00:25.259,0C 00 06,36
16:00:25.331,0C 00 07,35
16:00:25.398,0C 00 08,36
16:00:25.457,0C 00 09,36
16:00:25.522,0C 00 0A,37
16:00:25.565,0C 00 0B,36
16:00:25.631,0C 00 0C,37
16:00:25.674,0C 00 0D,32
16:00:44.211,09 00 00,34
16:00:45.340,0C 00 01,36
16:00:45.411,0C 00 02,36
16:00:45.460,0C 00 03,37
16:00:45.529,0C 00 04,35
16:00:45.590,0C 00 05,35
16:00:45.642,0C 00 06,36
16:00:45.690,0C 00 07,35
16:00:45.747,0C 00 08,36
16:00:45.791,0C 00 09,36
16:00:45.842,0C 00 0A,37
16:00:45.890,0C 00 0B,36
16:00:45.958,0C 00 0C,37
16:00:46.009,0C 00 0D,32
16:00:46.059,0C 00 0E,22
16:00:46.117,0C 00 0F,9
16:01:05.572,0C 00 01,36
16:01:05.627,0C 00 02,36
16:01:05.673,0C 00 03,37
16:01:05.738,0C 00 04,35
16:01:05.790,0C 00 05,35
16:01:05.847,0C 00 06,36
16:01:05.894,0C 00 07,35
16:01:05.949,0C 00 08,36
16:01:05.999,0C 00 09,36
16:01:06.058,0C 00 0A,37
16:01:06.122,0C 00 0B,36
16:01:06.167,0C 00 0C,37
16:01:06.627,09 00 00,34
16:01:26.367,0C 00 01,36
16:01:26.429,0C 00 02,36
16:01:26.495,0C 00 03,37
16:01:26.579,0C 00 04,35
16:01:26.723,0C 00 05,35
16:01:26.812,0C 00 06,36
16:01:26.874,0C 00 07,35
16:01:26.929,0C 00 08,36
16:01:26.988,0C 00 09,36
16:01:27.059,0C 00 0A,37
16:01:27.130,0C 00 0B,36
16:01:27.194,0C 00 0C,37
16:01:32.912,09 00 00,34
16:01:46.114,0C 00 01,36
16:01:46.180,0C 00 02,36
16:01:46.241,0C 00 03,37
16:01:46.292,0C 00 04,35
16:01:46.362,0C 00 05,35
16:01:46.423,0C 00 06,36
16:01:46.530,0C 00 08,36
16:01:46.580,0C 00 09,36
16:01:46.650,0C 00 0A,37
16:01:46.729,0C 00 0B,36
16:01:46.771,0C 00 0C,37
16:01:57.428,09 00 00,34
16:02:06.242,0C 00 01,36
16:02:06.327,0C 00 02,36
16:02:06.376,0C 00 03,37
16:02:06.465,0C 00 04,35
16:02:06.549,0C 00 05,35
16:02:06.602,0C 00 06,36
16:02:06.665,0C 00 07,35
16:02:06.728,0C 00 08,36
16:02:06.779,0C 00 09,36
16:02:06.829,0C 00 0A,37
16:02:06.872,0C 00 0B,36
16:02:06.920,0C 00 0C,37
16:02:21.604,09 00 00,34
16:02:26.555,0C 00 01,36
16:02:26.604,0C 00 02,36
16:02:26.662,0C 00 03,37
16:02:26.710,0C 00 04,35
16:02:26.773,0C 00 05,35
16:02:26.812,0C 00 06,36
16:02:26.922,0C 00 08,36
16:02:26.976,0C 00 09,36
16:02:27.031,0C 00 0A,37
16:02:27.079,0C 00 0B,36
16:02:27.134,0C 00 0C,37
16:02:27.175,0C 00 0D,32
16:02:27.231,0C 00 0E,22
16:02:46.035,09 00 00,34
16:02:46.961,0C 00 01,36
16:02:47.031,0C 00 02,36
16:02:47.080,0C 00 03,37
16:02:47.215,0C 00 05,35
16:02:47.278,0C 00 06,36
16:02:47.350,0C 00 07,35
16:02:47.414,0C 00 08,36
16:02:47.491,0C 00 09,36
16:02:47.542,0C 00 0A,37
16:02:47.606,0C 00 0B,36
16:02:47.664,0C 00 0C,37
16:02:47.802,0C 00 0E,22
16:02:47.846,0C 00 0F,9
16:03:07.253,0C 00 02,36
16:03:07.306,0C 00 03,37
16:03:07.367,0C 00 04,35
16:03:07.437,0C 00 05,35
16:03:07.507,0C 00 06,36
16:03:07.555,0C 00 07,35
16:03:07.625,0C 00 08,36
16:03:07.680,0C 00 09,36
16:03:07.743,0C 00 0A,37
16:03:07.803,0C 00 0B,36
16:03:07.851,0C 00 0C,37
16:03:07.904,0C 00 0D,32
16:03:07.963,0C 00 0E,22
16:03:08.026,0C 00 0F,9
16:03:08.080,0C 00 10,1
16:03:10.306,09 00 00,34
16:03:27.575,0C 00 01,36
16:03:27.643,0C 00 02,36
16:03:27.699,0C 00 03,37
16:03:27.899,0C 00 07,35
16:03:28.047,0C 00 0A,37
16:03:28.107,0C 00 0B,36
16:03:28.157,0C 00 0C,37
16:03:28.205,0C 00 0D,32
16:03:28.257,0C 00 0E,22
16:03:28.306,0C 00 0F,9
16:05:09.317,0C 00 01,36
16:05:09.364,0C 00 02,36
16:05:09.427,0C 00 03,37
16:05:09.481,0C 00 04,35
16:05:09.546,0C 00 05,35
16:05:09.604,0C 00 06,36
16:05:09.677,0C 00 07,35
16:05:09.735,0C 00 08,36
16:05:09.800,0C 00 09,36
16:05:09.838,0C 00 0A,37
16:05:09.880,0C 00 0B,36
16:05:09.932,0C 00 0C,37
16:05:09.970,0C 00 0D,32
16:05:10.027,0C 00 0E,22
16:05:10.066,0C 00 0F,9
16:05:11.858,09 00 00,34
16:05:29.670,0C 00 01,36
16:05:29.726,0C 00 02,36
16:05:29.771,0C 00 03,37
16:05:29.816,0C 00 04,35
16:05:29.866,0C 00 05,35
16:05:29.910,0C 00 06,36
16:05:29.950,0C 00 07,35
16:05:30.009,0C 00 08,36
16:05:30.060,0C 00 09,36
16:05:30.107,0C 00 0A,37
16:05:30.152,0C 00 0B,36
16:05:30.210,0C 00 0C,37
16:05:30.259,0C 00 0D,32
16:05:30.323,0C 00 0E,22
16:05:30.369,0C 00 0F,9
16:05:36.316,09 00 00,34
16:05:49.946,0C 00 01,36
16:05:50.002,0C 00 02,36
16:05:50.051,0C 00 03,37
16:05:50.099,0C 00 04,35
16:05:50.150,0C 00 05,35
16:05:50.202,0C 00 06,36
16:05:50.264,0C 00 07,35
16:05:50.317,0C 00 08,36
16:05:50.373,0C 00 09,36
16:05:50.428,0C 00 0A,37
16:05:50.482,0C 00 0B,36
16:05:50.577,0C 00 0C,37
16:05:50.642,0C 00 0D,32
16:05:50.702,0C 00 0E,22
16:05:50.770,0C 00 0F,9
16:06:00.802,09 00 00,34
16:06:10.640,0C 00 01,36
16:06:10.728,0C 00 02,36
16:06:10.776,0C 00 03,37
16:06:10.829,0C 00 04,35
16:06:10.878,0C 00 05,35
16:06:10.930,0C 00 06,36
16:06:10.971,0C 00 07,35
16:06:11.026,0C 00 08,36
16:06:11.066,0C 00 09,36
16:06:11.108,0C 00 0A,37
16:06:11.170,0C 00 0B,36
16:06:11.230,0C 00 0C,37
16:06:11.280,0C 00 0D,32
16:06:11.389,0C 00 0E,22
16:06:11.451,0C 00 0F,9
16:06:24.990,09 00 00,34
16:06:30.672,0C 00 01,36
16:06:30.722,0C 00 02,36
16:06:30.769,0C 00 03,37
16:06:30.823,0C 00 04,35
16:06:30.874,0C 00 05,35
16:06:30.931,0C 00 06,36
16:06:30.971,0C 00 07,35
16:06:31.024,0C 00 08,36
16:06:31.064,0C 00 09,36
16:06:31.104,0C 00 0A,37
16:06:31.148,0C 00 0B,36
16:06:31.204,0C 00 0C,37
16:06:31.248,0C 00 0D,32
16:06:31.324,0C 00 0E,22
16:06:31.372,0C 00 0F,9
16:06:49.422,09 00 00,34
16:06:50.950,0C 00 01,36
16:06:51.011,0C 00 02,36
16:06:51.070,0C 00 03,37
16:06:51.131,0C 00 04,35
16:06:51.173,0C 00 05,35
16:06:51.223,0C 00 06,36
16:06:51.264,0C 00 07,35
16:06:51.350,0C 00 08,36
16:06:51.424,0C 00 09,36
16:06:51.506,0C 00 0A,37
16:06:51.565,0C 00 0B,36
16:06:51.622,0C 00 0C,37
16:06:51.672,0C 00 0D,32
16:06:51.724,0C 00 0E,22
16:07:07.630,09 00 00,34
16:07:13.730,0C 00 01,36
16:07:13.891,0C 00 03,37
16:07:13.932,0C 00 04,35
16:07:14.029,0C 00 06,36
16:07:14.084,0C 00 07,35
16:07:14.130,0C 00 08,36
16:07:14.174,0C 00 09,36
16:07:14.225,0C 00 0A,37
16:07:14.369,0C 00 0C,37
16:07:14.432,0C 00 0D,32
16:07:14.505,0C 00 0E,22
