Time,Payload,Payload_Occurrences
15:52:06.483,DB 88 22 E4 78 26 10 08,109
15:52:54.803,DB 88 22 E4 38 26 10 08,56
15:53:02.694,DB 88 22 E4 78 26 10 08,109
15:53:20.331,DB 88 22 E4 38 26 10 08,56
15:58:45.250,DB 88 22 E4 78 26 10 08,109
